abderycie	abderyta	subst:sg:loc:m1	pospolita
abderyta	abderyta	subst:sg:nom:m1	pospolita
abderytach	abderyta	subst:pl:loc:m1	pospolita
abderytami	abderyta	subst:pl:inst:m1	pospolita
abderytą	abderyta	subst:sg:inst:m1	pospolita
abderytę	abderyta	subst:sg:acc:m1	pospolita
abderyto	abderyta	subst:sg:voc:m1	pospolita
abderytom	abderyta	subst:pl:dat:m1	pospolita
abderytów	abderyta	subst:pl:acc:m1	pospolita
abderytów	abderyta	subst:pl:gen:m1	pospolita
abderyty	abderyta	depr:pl:nom:m2	pospolita
abderyty	abderyta	depr:pl:voc:m2	pospolita
abderyty	abderyta	subst:sg:gen:m1	pospolita
abderytce	abderytka	subst:sg:dat:f	pospolita
abderytce	abderytka	subst:sg:loc:f	pospolita
abderytek	abderytka	subst:pl:gen:f	pospolita
abderytka	abderytka	subst:sg:nom:f	pospolita
abderytkach	abderytka	subst:pl:loc:f	pospolita
abderytkami	abderytka	subst:pl:inst:f	pospolita
abderytką	abderytka	subst:sg:inst:f	pospolita
abderytkę	abderytka	subst:sg:acc:f	pospolita
abderytki	abderytka	subst:pl:acc:f	pospolita
abderytki	abderytka	subst:pl:nom:f	pospolita
abderytki	abderytka	subst:pl:voc:f	pospolita
abderytki	abderytka	subst:sg:gen:f	pospolita
abderytko	abderytka	subst:sg:voc:f	pospolita
abderytkom	abderytka	subst:pl:dat:f	pospolita
abditoria	abditorium	subst:pl:acc:n2	pospolita
abditoria	abditorium	subst:pl:nom:n2	pospolita
abditoria	abditorium	subst:pl:voc:n2	pospolita
abditoriach	abditorium	subst:pl:loc:n2	pospolita
abditoriami	abditorium	subst:pl:inst:n2	pospolita
abditoriom	abditorium	subst:pl:dat:n2	pospolita
abditoriów	abditorium	subst:pl:gen:n2	pospolita
abditorium	abditorium	subst:sg:acc:n2	pospolita
abditorium	abditorium	subst:sg:dat:n2	pospolita
abditorium	abditorium	subst:sg:gen:n2	pospolita
abditorium	abditorium	subst:sg:inst:n2	pospolita
abditorium	abditorium	subst:sg:loc:n2	pospolita
abditorium	abditorium	subst:sg:nom:n2	pospolita
abditorium	abditorium	subst:sg:voc:n2	pospolita
abdomen	abdomen	subst:sg:acc:m3	pospolita
abdomen	abdomen	subst:sg:nom:m3	pospolita
abdomenach	abdomen	subst:pl:loc:m3	pospolita
abdomenami	abdomen	subst:pl:inst:m3	pospolita
abdomenem	abdomen	subst:sg:inst:m3	pospolita
abdomenie	abdomen	subst:sg:loc:m3	pospolita
abdomenie	abdomen	subst:sg:voc:m3	pospolita
abdomenom	abdomen	subst:pl:dat:m3	pospolita
abdomenowi	abdomen	subst:sg:dat:m3	pospolita
abdomenów	abdomen	subst:pl:gen:m3	pospolita
abdomenu	abdomen	subst:sg:gen:m3	pospolita
abdomeny	abdomen	subst:pl:acc:m3	pospolita
abdomeny	abdomen	subst:pl:nom:m3	pospolita
abdomeny	abdomen	subst:pl:voc:m3	pospolita
abdominalności	abdominalność	subst:pl:acc:f	pospolita
abdominalności	abdominalność	subst:pl:gen:f	pospolita
abdominalności	abdominalność	subst:pl:nom:f	pospolita
abdominalności	abdominalność	subst:pl:voc:f	pospolita
abdominalności	abdominalność	subst:sg:dat:f	pospolita
abdominalności	abdominalność	subst:sg:gen:f	pospolita
abdominalności	abdominalność	subst:sg:loc:f	pospolita
abdominalności	abdominalność	subst:sg:voc:f	pospolita
abdominalnościach	abdominalność	subst:pl:loc:f	pospolita
abdominalnościami	abdominalność	subst:pl:inst:f	pospolita
abdominalnością	abdominalność	subst:sg:inst:f	pospolita
abdominalnościom	abdominalność	subst:pl:dat:f	pospolita
abdominalność	abdominalność	subst:sg:acc:f	pospolita
abdominalność	abdominalność	subst:sg:nom:f	pospolita
abdominalna	abdominalny	adj:sg:nom.voc:f:pos	pospolita
abdominalną	abdominalny	adj:sg:acc:f:pos	pospolita
abdominalną	abdominalny	adj:sg:inst:f:pos	pospolita
abdominalne	abdominalny	adj:pl:acc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
abdominalne	abdominalny	adj:pl:nom.voc:m2.m3.f.n1.n2.p2.p3:pos	pospolita
abdominalne	abdominalny	adj:sg:acc:n1.n2:pos	pospolita
abdominalne	abdominalny	adj:sg:nom.voc:n1.n2:pos	pospolita
abdominalnego	abdominalny	adj:sg:acc:m1.m2:pos	pospolita
abdominalnego	abdominalny	adj:sg:gen:m1.m2.m3.n1.n2:pos	pospolita
abdominalnej	abdominalny	adj:sg:dat:f:pos	pospolita
abdominalnej	abdominalny	adj:sg:gen:f:pos	pospolita
abdominalnej	abdominalny	adj:sg:loc:f:pos	pospolita
abdominalnemu	abdominalny	adj:sg:dat:m1.m2.m3.n1.n2:pos	pospolita
abdominalni	abdominalny	adj:pl:nom.voc:m1.p1:pos	pospolita
abdominalno	abdominalny	adja	pospolita
abdominalny	abdominalny	adj:sg:acc:m3:pos	pospolita
abdominalny	abdominalny	adj:sg:nom.voc:m1.m2.m3:pos	pospolita
abdominalnych	abdominalny	adj:pl:acc:m1.p1:pos	pospolita
abdominalnych	abdominalny	adj:pl:gen:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
abdominalnych	abdominalny	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
abdominalnym	abdominalny	adj:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
abdominalnym	abdominalny	adj:sg:inst:m1.m2.m3.n1.n2:pos	pospolita
abdominalnym	abdominalny	adj:sg:loc:m1.m2.m3.n1.n2:pos	pospolita
abdominalnymi	abdominalny	adj:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
abdominoplastyce	abdominoplastyka	subst:sg:dat:f	pospolita
abdominoplastyce	abdominoplastyka	subst:sg:loc:f	pospolita
abdominoplastyk	abdominoplastyka	subst:pl:gen:f	pospolita
abdominoplastyka	abdominoplastyka	subst:sg:nom:f	pospolita
abdominoplastykach	abdominoplastyka	subst:pl:loc:f	pospolita
abdominoplastykami	abdominoplastyka	subst:pl:inst:f	pospolita
abdominoplastyką	abdominoplastyka	subst:sg:inst:f	pospolita
abdominoplastykę	abdominoplastyka	subst:sg:acc:f	pospolita
abdominoplastyki	abdominoplastyka	subst:pl:acc:f	pospolita
abdominoplastyki	abdominoplastyka	subst:pl:nom:f	pospolita
abdominoplastyki	abdominoplastyka	subst:pl:voc:f	pospolita
abdominoplastyki	abdominoplastyka	subst:sg:gen:f	pospolita
abdominoplastyko	abdominoplastyka	subst:sg:voc:f	pospolita
abdominoplastykom	abdominoplastyka	subst:pl:dat:f	pospolita
mijał	mijać	praet:sg:m1.m2.m3:imperf	pospolita
mijała	mijać	praet:sg:f:imperf	pospolita
mijało	mijać	praet:sg:n1.n2:imperf	pospolita
mijały	mijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
omijał	omijać	praet:sg:m1.m2.m3:imperf	pospolita
omijała	omijać	praet:sg:f:imperf	pospolita
omijało	omijać	praet:sg:n1.n2:imperf	pospolita
omijały	omijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
pomijał	pomijać	praet:sg:m1.m2.m3:imperf	pospolita
pomijała	pomijać	praet:sg:f:imperf	pospolita
pomijało	pomijać	praet:sg:n1.n2:imperf	pospolita
pomijały	pomijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
powymijał	powymijać	praet:sg:m1.m2.m3:perf	pospolita
powymijała	powymijać	praet:sg:f:perf	pospolita
powymijało	powymijać	praet:sg:n1.n2:perf	pospolita
powymijały	powymijać	praet:pl:m2.m3.f.n1.n2.p2.p3:perf	pospolita
przemijał	przemijać	praet:sg:m1.m2.m3:imperf	pospolita
przemijała	przemijać	praet:sg:f:imperf	pospolita
przemijało	przemijać	praet:sg:n1.n2:imperf	pospolita
przemijały	przemijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
rozmijał	rozmijać	praet:sg:m1.m2.m3:imperf	pospolita
rozmijała	rozmijać	praet:sg:f:imperf	pospolita
rozmijało	rozmijać	praet:sg:n1.n2:imperf	pospolita
rozmijały	rozmijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
wymijał	wymijać	praet:sg:m1.m2.m3:imperf	pospolita
wymijała	wymijać	praet:sg:f:imperf	pospolita
wymijało	wymijać	praet:sg:n1.n2:imperf	pospolita
wymijały	wymijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
zmijał	zmijać	praet:sg:m1.m2.m3:imperf	pospolita
zmijała	zmijać	praet:sg:f:imperf	pospolita
zmijało	zmijać	praet:sg:n1.n2:imperf	pospolita
zmijały	zmijać	praet:pl:m2.m3.f.n1.n2.p2.p3:imperf	pospolita
em	być	aglt:sg:pri:imperf:wok	pospolita
eś	być	aglt:sg:sec:imperf:wok	pospolita
eście	być	aglt:pl:sec:imperf:wok	pospolita
eśmy	być	aglt:pl:pri:imperf:wok	pospolita
m	być	aglt:sg:pri:imperf:nwok	pospolita
ś	być	aglt:sg:sec:imperf:nwok	pospolita
ście	być	aglt:pl:sec:imperf:nwok	pospolita
śmy	być	aglt:pl:pri:imperf:nwok	pospolita
absoluty	absolut	subst:pl:nom:m3	pospolita
absoluty	absolut	subst:pl:voc:m3	pospolita
absolutnie	absolutnie	adv:pos	pospolita
absolutniej	absolutnie	adv:com	pospolita
najabsolutniej	absolutnie	adv:sup	pospolita
abstrakcjonizmy	abstrakcjonizm	subst:pl:acc:m3	pospolita
abstrakcjonizmy	abstrakcjonizm	subst:pl:nom:m3	pospolita
abstrakcjonizmy	abstrakcjonizm	subst:pl:voc:m3	pospolita
abstrakcyjnie	abstrakcyjnie	adv:pos	pospolita
abstrakcyjniej	abstrakcyjnie	adv:com	pospolita
najabstrakcyjniej	abstrakcyjnie	adv:sup	pospolita
dobrzańskościom	dobrzańskość	subst:pl:dat:f	pospolita
dobrzańskościami	dobrzańskość	subst:pl:inst:f	pospolita
dobrzańskością	dobrzańskość	subst:sg:inst:f	pospolita
dobrzańskościach	dobrzańskość	subst:pl:loc:f	pospolita
dobrze	dobrze	adv:pos	pospolita
lepiej	dobrze	adv:com	pospolita
najlepiej	dobrze	adv:sup	pospolita
lubić	lubić	inf:imperf	pospolita
lubmy	lubić	impt:pl:pri:imperf	pospolita
lubią	lubić	fin:pl:ter:imperf	pospolita
lubiano	lubić	imps:imperf	pospolita
lubi	lubić	fin:sg:ter:imperf	pospolita
lub	lubić	impt:sg:sec:imperf	pospolita
lubcie	lubić	impt:pl:sec:imperf	pospolita
lubisz	lubić	fin:sg:sec:imperf	pospolita
lubimy	lubić	fin:pl:pri:imperf	pospolita
lubicie	lubić	fin:pl:sec:imperf	pospolita
lubiło	lubić	praet:sg:n1.n2:imperf	pospolita
lubili	lubić	praet:pl:m1.p1:imperf	pospolita
lubię	lubić	fin:sg:pri:imperf	pospolita
lubiła	lubić	praet:sg:f:imperf	pospolita
lubił	lubić	praet:sg:m1.m2.m3:imperf	pospolita
lubiący	lubić	pact:sg:acc:m3:imperf:aff	pospolita
nielubiącego	lubić	pact:sg:gen:m1.m2.m3.n1.n2:imperf:neg	pospolita
nielubiącemu	lubić	pact:sg:dat:m1.m2.m3.n1.n2:imperf:neg	pospolita
lubiących	lubić	pact:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
nielubiące	lubić	pact:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:neg	pospolita
lubiącą	lubić	pact:sg:acc.inst:f:imperf:aff	pospolita
nielubiące	lubić	pact:sg:nom.acc.voc:n1.n2:imperf:neg	pospolita
lubiącego	lubić	pact:sg:acc:m1.m2:imperf:aff	pospolita
lubiącym	lubić	pact:sg:inst.loc:m1.m2.m3.n1.n2:imperf:aff	pospolita
lubiącego	lubić	pact:sg:gen:m1.m2.m3.n1.n2:imperf:aff	pospolita
nielubiący	lubić	pact:sg:acc:m3:imperf:neg	pospolita
nielubiący	lubić	pact:pl:nom.voc:m1.p1:imperf:neg	pospolita
nielubiącym	lubić	pact:sg:inst.loc:m1.m2.m3.n1.n2:imperf:neg	pospolita
nielubiących	lubić	pact:pl:gen.loc:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
lubiące	lubić	pact:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf:aff	pospolita
lubiącemu	lubić	pact:sg:dat:m1.m2.m3.n1.n2:imperf:aff	pospolita
lubiącymi	lubić	pact:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
nielubiącego	lubić	pact:sg:acc:m1.m2:imperf:neg	pospolita
nielubiący	lubić	pact:sg:nom.voc:m1.m2.m3:imperf:neg	pospolita
nielubiącymi	lubić	pact:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
lubiącym	lubić	pact:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
lubiących	lubić	pact:pl:acc:m1.p1:imperf:aff	pospolita
lubiąca	lubić	pact:sg:nom.voc:f:imperf:aff	pospolita
lubiącej	lubić	pact:sg:gen.dat.loc:f:imperf:aff	pospolita
nielubiącą	lubić	pact:sg:acc.inst:f:imperf:neg	pospolita
nielubiącym	lubić	pact:pl:dat:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
lubiący	lubić	pact:sg:nom.voc:m1.m2.m3:imperf:aff	pospolita
nielubiących	lubić	pact:pl:acc:m1.p1:imperf:neg	pospolita
nielubiąca	lubić	pact:sg:nom.voc:f:imperf:neg	pospolita
lubiące	lubić	pact:sg:nom.acc.voc:n1.n2:imperf:aff	pospolita
lubiący	lubić	pact:pl:nom.voc:m1.p1:imperf:aff	pospolita
nielubiącej	lubić	pact:sg:gen.dat.loc:f:imperf:neg	pospolita
lubianymi	lubić	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:aff	pospolita
lubianemu	lubić	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:aff	pospolita
lubianemu	lubić	ppas:sg:dat:m1.m2.m3.n1.n2:imperf:aff	pospolita
nielubianymi	lubić	ppas:pl:inst:m1.m2.m3.f.n1.n2.p1.p2.p3:imperf:neg	pospolita
nielubianego	lubić	ppas:sg:acc:m1.m2:imperf:neg	pospolita
nienajpierwszych	nienajpierwszy	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
nienajlepiej	nienajlepiej	adj:pl:loc:m1.m2.m3.f.n1.n2.p1.p2.p3:pos	pospolita
biało	biały	adja	pospolita
czerwony	czerwony:homo1	adj:sg:acc:m3:pos	pospolita	kwal2
czerwony	czerwony:homo2	adj:sg:acc:m3:pos	pospolita	kwal1|kwal2
że	+że	qub	pospolita
wielo	wiele:n1	num:comp
pół	pół	num:comp
pół	pół	num:pl:nom.gen.dat.inst.acc.loc.voc:m1.m2.m3.f.n1.n2.p1.p2:rec
i	i:i	interj
i	i:j	conj
i	i:q	qub
dwu	dwa	num:comp
dwu	dwa	num:pl:gen.dat.loc:m1.m2.m3.n2.f:congr
dwu	dwa	num:pl:inst:m1.m2.m3.n2:congr
dwu	dwa	num:pl:nom.acc.voc:m1:rec
bliżsi	bliski	adj:pl:nom.voc:m1.p1:com		
najbliżsi	bliski	adj:pl:nom.voc:m1.p1:sup		
mbank	MBank	subst:pl:acc:n1	pospolita
mbank	mbAnk	subst:pl:acc:n1	pospolita
mBank	mBank	subst:pl:nom:n1	pospolita
